video_path,behavior,og_behavior,start_time,end_time,master_video,duration,dataset,annotation_times,split
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00248.mp4,NoBehavior,NoBehavior,1906.8287935991889,1910.8287935991889,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00249.mp4,Lead,Lead (Male),1910.8287935991889,1914.8287935991889,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1910.960000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00250.mp4,Quiver Lead,Quiver (Male) Lead (Male),1914.8287935991889,1918.8287935991889,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1915.160000 1917.760000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00251.mp4,Lead,Lead (Male),1919.538581342444,1923.538581342444,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1921.920000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00252.mp4,Quiver,Quiver (Male),1923.7420715960195,1927.7420715960195,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1926.600000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00253.mp4,Lead,Lead (Male),1928.137116224051,1932.137116224051,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1929.120000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00254.mp4,Lead,Lead (Male),1932.2165971650663,1936.2165971650663,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1934.640000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00255.mp4,NoBehavior,NoBehavior,1937.172270239418,1941.172270239418,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00256.mp4,Lead,Lead (Male),1944.471697414741,1948.471697414741,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1946.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00257.mp4,NoBehavior,NoBehavior,1954.8490440575488,1958.8490440575488,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00258.mp4,NoBehavior,NoBehavior,1958.8490440575488,1962.8490440575488,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00259.mp4,Quiver,Quiver (Male),1963.8916356251343,1967.8916356251343,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1965.480000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00260.mp4,Lead Quiver,Lead (Male) Quiver (Male),1967.8916356251343,1971.8916356251343,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1969.160000 1971.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00261.mp4,Lead,Lead (Male),1972.6969596689064,1976.6969596689064,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1975.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00262.mp4,Quiver Lead,Quiver (Male) Lead (Male),1977.9859870248868,1981.9859870248868,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1978.760000 1981.120000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00263.mp4,Lead Quiver,Lead (Male) Quiver (Male),1987.818861733617,1991.818861733617,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1988.520000 1991.240000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00264.mp4,Lead,Lead (Male),1991.944250912247,1995.944250912247,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1993.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00265.mp4,Quiver,Quiver (Male),1995.944250912247,1999.944250912247,25-05-21-Run1-Sham-NoCir,4.0,fshdata,1997.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00266.mp4,Lead,Lead (Male),2003.274663947615,2007.274663947615,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2005.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00267.mp4,NoBehavior,NoBehavior,2020.129652134096,2024.129652134096,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00268.mp4,NoBehavior,NoBehavior,2024.129652134096,2028.129652134096,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00269.mp4,Quiver Lead,Quiver (Male) Lead (Male),2030.5543671569803,2034.5543671569803,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2030.760000 2034.040000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00270.mp4,Lead,Lead (Male),2036.1874768372832,2040.1874768372832,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2039.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00271.mp4,Quiver Lead,Quiver (Male) Lead (Male),2046.1719056550148,2050.1719056550146,25-05-21-Run1-Sham-NoCir,3.9999999999997726,fshdata,2047.680000 2048.800000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00272.mp4,NoBehavior,NoBehavior,2059.025524624089,2063.025524624089,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00273.mp4,NoBehavior,NoBehavior,2063.025524624089,2067.025524624089,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00274.mp4,NoBehavior,NoBehavior,2067.025524624089,2071.025524624089,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00275.mp4,Quiver,Quiver (Male),2074.177192711646,2078.177192711646,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2076.800000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00276.mp4,Lead,Lead (Male),2080.032163831921,2084.032163831921,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2080.160000 2083.520000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00277.mp4,Quiver,Quiver (Male),2084.032163831921,2088.032163831921,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2086.760000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00278.mp4,NoBehavior,NoBehavior,2089.095574921102,2093.095574921102,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00279.mp4,NoBehavior,NoBehavior,2093.095574921102,2097.095574921102,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00280.mp4,NoBehavior,NoBehavior,2097.095574921102,2101.095574921102,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00281.mp4,Lead Quiver,Lead (Male) Quiver (Male),2115.826042046393,2119.826042046393,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2116.760000 2119.320000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00282.mp4,Lead,Lead (Male),2120.59724951841,2124.59724951841,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2122.760000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00283.mp4,NoBehavior,NoBehavior,2127.989821334937,2131.989821334937,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00284.mp4,Quiver,Quiver (Male),2134.223999886437,2138.223999886437,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2137.000000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00285.mp4,Quiver,Quiver (Male),2140.951535981161,2144.951535981161,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2144.520000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00286.mp4,NoBehavior,NoBehavior,2157.278268081959,2161.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00287.mp4,NoBehavior,NoBehavior,2161.278268081959,2165.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00288.mp4,NoBehavior,NoBehavior,2165.278268081959,2169.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00289.mp4,NoBehavior,NoBehavior,2169.278268081959,2173.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00290.mp4,NoBehavior,NoBehavior,2173.278268081959,2177.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00291.mp4,NoBehavior,NoBehavior,2177.278268081959,2181.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00292.mp4,NoBehavior,NoBehavior,2181.278268081959,2185.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00293.mp4,NoBehavior,NoBehavior,2185.278268081959,2189.278268081959,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00294.mp4,Lead,Lead (Male),2210.358899751306,2214.358899751306,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2211.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00295.mp4,NoBehavior,NoBehavior,2218.23640805528,2222.23640805528,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00296.mp4,Quiver,Quiver (Male),2222.807413009397,2226.807413009397,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2226.120000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00297.mp4,NoBehavior,NoBehavior,2240.808810265084,2244.808810265084,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00298.mp4,NoBehavior,NoBehavior,2244.808810265084,2248.808810265084,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00299.mp4,NoBehavior,NoBehavior,2248.808810265084,2252.808810265084,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00300.mp4,NoBehavior,NoBehavior,2252.808810265084,2256.808810265084,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00301.mp4,NoBehavior,NoBehavior,2256.808810265084,2260.808810265084,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00302.mp4,NoBehavior,NoBehavior,2260.808810265084,2264.808810265084,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00303.mp4,Quiver,Quiver (Male),2275.178012156974,2279.178012156974,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2278.120000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00304.mp4,Lead,Lead (Male),2279.433675757033,2283.433675757033,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2280.800000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00305.mp4,Quiver,Quiver (Male),2283.570280651508,2287.570280651508,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2287.040000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00306.mp4,NoBehavior,NoBehavior,2291.996143624404,2295.996143624404,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00307.mp4,NoBehavior,NoBehavior,2295.996143624404,2299.996143624404,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00308.mp4,NoBehavior,NoBehavior,2299.996143624404,2303.996143624404,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00309.mp4,Quiver,Quiver (Male),2314.065291144797,2318.065291144797,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2314.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00310.mp4,NoBehavior,NoBehavior,2332.7946889957275,2336.7946889957275,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00311.mp4,NoBehavior,NoBehavior,2336.7946889957275,2340.7946889957275,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00312.mp4,NoBehavior,NoBehavior,2340.7946889957275,2344.7946889957275,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00313.mp4,NoBehavior,NoBehavior,2344.7946889957275,2348.7946889957275,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00314.mp4,NoBehavior,NoBehavior,2348.7946889957275,2352.7946889957275,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00315.mp4,NoBehavior,NoBehavior,2352.7946889957275,2356.7946889957275,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00316.mp4,NoBehavior,NoBehavior,2356.7946889957275,2360.7946889957275,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00317.mp4,Lead,Lead (Male),2373.0031905091587,2377.0031905091587,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2375.200000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00318.mp4,NoBehavior,NoBehavior,2381.513606747383,2385.513606747383,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00319.mp4,NoBehavior,NoBehavior,2385.513606747383,2389.513606747383,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00320.mp4,Quiver,Quiver (Male),2395.4788770558544,2399.4788770558544,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2399.400000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00321.mp4,NoBehavior,NoBehavior,2402.5451440358665,2406.5451440358665,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00322.mp4,Lead,Lead (Male),2407.206626569775,2411.206626569775,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2408.600000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00323.mp4,Quiver,Quiver (Male),2411.206626569775,2415.206626569775,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2413.640000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00324.mp4,Lead Quiver,Lead (Male) Quiver (Male),2419.947669527829,2423.947669527829,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2421.760000 2423.240000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00325.mp4,NoBehavior,NoBehavior,2426.3993068753166,2430.3993068753166,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00326.mp4,Quiver,Quiver (Male),2434.749801439233,2438.749801439233,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2435.120000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00327.mp4,NoBehavior,NoBehavior,2445.239004565766,2449.239004565766,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00328.mp4,NoBehavior,NoBehavior,2449.239004565766,2453.239004565766,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00329.mp4,NoBehavior,NoBehavior,2453.239004565766,2457.239004565766,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00330.mp4,Quiver,Quiver (Male),2463.503736300774,2467.503736300774,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2467.160000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00331.mp4,NoBehavior,NoBehavior,2476.161153909246,2480.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00332.mp4,NoBehavior,NoBehavior,2480.161153909246,2484.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00333.mp4,NoBehavior,NoBehavior,2484.161153909246,2488.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00334.mp4,NoBehavior,NoBehavior,2488.161153909246,2492.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00335.mp4,NoBehavior,NoBehavior,2492.161153909246,2496.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00336.mp4,NoBehavior,NoBehavior,2496.161153909246,2500.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00337.mp4,NoBehavior,NoBehavior,2500.161153909246,2504.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00338.mp4,NoBehavior,NoBehavior,2504.161153909246,2508.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00339.mp4,NoBehavior,NoBehavior,2508.161153909246,2512.161153909246,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00340.mp4,Lead,Lead (Male),2537.496834103072,2541.496834103072,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2539.560000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00341.mp4,Quiver,Quiver (Male),2541.496834103072,2545.496834103072,25-05-21-Run1-Sham-NoCir,4.0,fshdata,2543.720000,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00342.mp4,NoBehavior,NoBehavior,2548.033502144502,2552.033502144502,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00343.mp4,NoBehavior,NoBehavior,2552.033502144502,2556.033502144502,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00344.mp4,NoBehavior,NoBehavior,2556.033502144502,2560.033502144502,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
/fs/vulcan-projects/fsh_track/processed_data/dataset12_06/2025-05-21-1245-Pi14-TankA11-Run1-Sham-60min-NoCircling-001_clip00345.mp4,NoBehavior,NoBehavior,2560.033502144502,2564.033502144502,25-05-21-Run1-Sham-NoCir,4.0,fshdata,,train
